0,3.0462049672596443,9.057314621593312,7.248251166257612,0
1,6.373465319804706,8.338473020146935,1.3523362250846989,2
2,2.033497084302264,7.800411102642082,7.060932032020848,0
3,5.806522460630732,10.913688254655185,-0.5546434233891846,1
4,3.487821533777969,8.237427925161615,7.068705340109199,0
5,4.817828284322592,10.43512497419974,-0.1608226853909073,1
6,4.236251652950144,8.50361677625221,5.4638771538881095,0
7,4.507401443549437,8.763213570994765,1.393672290298189,1
8,4.751372573721503,8.299852255203321,-1.3220488495316147,2
9,6.16287076818888,10.782368663709503,0.8371737199074372,1
10,4.950487272842083,6.168689260654517,7.127661832655097,0
11,6.1572878040237,7.791630826060441,-0.7127201708036708,2
12,5.434030721130526,8.360601981986735,7.862766207690893,0
13,5.264201656474337,11.462938941954391,-0.9770760936994952,1
14,3.955679327590041,5.984236796660785,5.206448014584979,0
15,5.8386647749307725,9.286156946870555,-0.9887731525045902,2
16,6.526301193668974,10.251830111174929,0.9225781212681275,1
17,5.570574627220417,9.159367113359044,-0.2476187600731478,1
18,5.051764570813193,10.828679546991006,-0.69863802457765,1
19,4.554893443224101,8.264012293990366,8.496238972890598,0
20,5.385433547139487,9.414891807206397,0.9712170189949196,1
21,4.752624156069809,9.251697862602258,-0.094187738107804,2
22,4.480636416385577,9.402097716043013,2.0284739423980103,1
23,6.97323947502688,11.481483390732212,0.5701363743226006,1
24,7.215665990512362,9.798015191048762,0.4464710468987242,1
25,5.169648609644319,9.274598104615366,2.158983038855692,1
26,5.267151797100379,9.101724738501728,7.617504932945493,0
27,2.940469778061346,7.63454866266935,6.255935430745065,0
28,4.840878071476678,10.686731439426252,7.788287729458496,0
29,5.659800129555188,7.117936578509696,1.5065205319950938,2
30,6.115548192393098,10.344124801759422,2.293106813675925,1
31,6.254285696950913,9.7645334975389,2.7536820561118835,1
32,3.5770312941524005,8.29231143745121,7.686335385891246,0
33,3.622277953743848,8.827381293985377,7.009868338161579,0
34,4.476874379956039,8.990566017351364,2.033117376505698,1
35,2.8618034568800788,7.682352240864333,6.533726751436255,0
36,2.397552495871736,9.89755889161967,7.24536870970638,0
37,7.0143971338577975,11.771461913653177,1.6327073117620878,1
38,7.907939639497338,7.792034408045608,-0.1615743850390136,2
39,6.022685492705185,6.568245568963638,-0.9574336445721884,2
40,7.122717461577433,7.604324656291647,0.2394829207155737,2
41,6.560193283778825,7.725054915727947,0.4541823459100702,2
42,5.022602231938272,7.928757608960693,1.8079384596703636,1
43,2.658003475523269,8.568944713992092,7.841972938362919,0
44,4.0538435638105454,10.362376324565805,8.765123835911252,0
45,3.0504940643677454,8.124788931353018,5.032935181185311,0
46,5.236458926545355,6.905656491247463,1.899580136144124,1
47,1.7618695704870198,7.609458706154736,7.8769727785488834,0
48,4.446868091487602,7.941192181349015,7.646996340941553,0
